provincia,zona,titulo,PrecioAnterior,metros,habitaciones,ascensor,localizacion,planta,baños,tags,descripcion,Enlace,tipo_inmueble,barrio,baños_limpio,flag_rebaja,pct_rebaja,ascensor_limpio,localizacion_limpio,planta_limpio,habitaciones_limpio,flag_loft,flag_nuda_propiedad,flag_proindiviso,flag_subasta,flag_okupada,flag_alquilada,PrecioActual
madrid,hortaleza,"Piso en plaza del Alcalde Moreno Torres, Sanchinarro, Madrid",0,159,2.0,S,EXTERIOR,2ª,0,VIVIENDA,"IDEAL PARA INVERSORES: VENTA DE NUDA PROPIEDAD.NUDA PROPIEDAD. Grupo Retiro gestiona la venta de la nuda propiedad de una vivienda, valorada en 483.503, 19 € (Tasación TASVALOR Septiembre 2024) a cambio de un Pago Único de Capital de 232.000 €. Los usufructuarios, hombre de 69 años y mujer de 69 años, continuarán uti",https://www.idealista.com/inmueble/106463321/,Piso,Sanchinarro,,0,0.0,S,EXTERIOR,2ª,2.0,0,1,0,0,0,0,232000
madrid,barrio-de-salamanca,"Dúplex en plaza Marqués de Salamanca, 11, Lista, Madrid",0,605,5.0,S,EXTERIOR,6ª,0,"VIVIENDA,TERRAZA,ÁTICO,PISCINA,EXTERIOR","Ático con piscina en venta en Plaza Marqués de Salamanca 11Sup. Terraza Exterior: 171m2ÚLTIMO ÁTICO en Marqués de Salamanca 11, un edificio emblemático de Madrid, que destaca por su imponente fachada y amplitud de las viviendas.El proyecto cuenta con vigilancia 24h y servicio concierge. Lo conforman 16 viviendas",https://www.idealista.com/inmueble/101733694/,Dúplex,Lista,,0,0.0,S,EXTERIOR,6ª,5.0,0,0,0,0,0,0,13090000
madrid,centro,"Piso en Chueca-Justicia, Madrid",0,139,3.0,S,EXTERIOR,4ª,2,"VIVIENDA,PISO,AMPLIO,FINCA,EXCLUSIVO,OPORTUNIDAD,HOGAR,EXTERIOR","¡Descubre el encanto de vivir en el corazón del exclusivo barrio de Justicia! Este piso exterior, ubicado en una finca clásica con ascensor, te ofrece la oportunidad de crear el hogar de tus sueños. Con 139 m² útiles, la vivienda se distribuye en un amplio salón, comedor, dos dormitorios, dos baños y dos cocinas, brind",https://www.idealista.com/inmueble/106789547/,Piso,Chueca-Justicia,2.0,0,0.0,S,EXTERIOR,4ª,3.0,0,0,0,0,0,0,1460000
madrid,hortaleza,"Chalet adosado en Palomas, Madrid",0,405,3.0,,,,0,"VIVIENDA,ESPECTACULAR,CHALET,PISCINA,JARDÍN,FUNCIONAL,EXTERIOR",EMISSARY presenta chalet adosado con una espectacular zona exterior en una de las zonas más demandadas de Madrid.Cuenta con jardín y piscina privadas adaptadas a las exigencias de hoy en día. La espectacular zona exterior cuenta con zona de comedor y zona solárium.La vivienda cuenta con una distribución funcional:,https://www.idealista.com/inmueble/104788522/,Chalet adosado,Palomas,,0,0.0,NO_APLICA,NO_APLICA,NO_APLICA,3.0,0,0,0,0,0,0,1500000
madrid,chamartin,"Chalet adosado en calle de las Celindas, 16, Bernabéu-Hispanoamérica, Madrid",1350000,160,4.0,,,,0,"VIVIENDA,ESPECTACULAR,PISCINA,HALL,JARDÍN","¡Les Presentamos esta Magnífica Vivienda con Piscina y Excelente Ubicación!En la planta principal encontramos hall de entrada, fabuloso salón-comedor con diferentes áreas de estar, cocina con acceso al espectacular Jardín con Piscina y gran Cenador.La primera planta se compone de 3 Dormitorios, uno de ellos con es",https://www.idealista.com/inmueble/106559989/,Chalet adosado,Bernabéu-Hispanoamérica,,1,4.07,NO_APLICA,NO_APLICA,NO_APLICA,4.0,0,0,0,0,0,0,1295000
madrid,barrio-de-salamanca,"Piso en calle de Castelló, Castellana, Madrid",0,127,2.0,S,INTERIOR,4ª,0,"PISO,REFORMADO,EQUIPADA,ELECTRODOMÉSTICOS,CALEFACCIÓN,INTERIOR","""SOLFAI PONE A SU DISPOSICIÓN, ESTUPENDO PISO INTERIOR RECIEN REFORMADO Y AMUEBLADOSe trata de una 4ª Planta Interior de 127 m2 construidos, 105 m2 útiles.Distribuidos en: Salón- comedor, Cocina equipada con electrodomésticos, 2 Dormitorios, 2 Cuartos de baño.El inmueble dispone de: Calefacción Individual, Aire A",https://www.idealista.com/inmueble/106350587/,Piso,Castellana,,0,0.0,S,INTERIOR,4ª,2.0,0,0,0,0,0,0,1329000
madrid,tetuan,"Piso en calle de Sor Ángela de la Cruz, Cuzco-Castillejos, Madrid",0,234,4.0,S,EXTERIOR,11ª,0,"VIVIENDA,PISO,TERRAZA,AMPLIO,LUMINOSO,IMPRESIONANTE","CERO REAL ESTATE pone a tu disposición el 75% proindiviso de este impresionante piso de 234 m², cuyo valor en el mercado actual está por encima de 1.300. 000€.La vivienda ofrece un espacio amplio y luminoso, ideal para disfrutar de la vida urbana con todas las comodidades. El salón comedor, con terraza incorporada, e",https://www.idealista.com/inmueble/106775605/,Piso,Cuzco-Castillejos,,0,0.0,S,EXTERIOR,11ª,4.0,0,0,1,0,0,0,651300
madrid,centro,"Piso en Cruz, Sol, Madrid",0,128,4.0,N,EXTERIOR,3ª,3,"PISO,AMPLIO,EQUIPADA,SUITE,BALCONES,CALEFACCIÓN,EXTERIOR","Hermoso piso exterior en el centro de Madrid con 2 balcones a la calle, totalmente amueblado, con reforma reciente.Cuenta con 4 habitaciones y 3 Baños. 2 de las habitaciones están en en suite, y las otras dos habitaciones comparten un amplio tercer baño. Cuenta con cocina americana totalmente equipada.Calefacción i",https://www.idealista.com/inmueble/104330894/,Piso,Sol,3.0,0,0.0,N,EXTERIOR,3ª,4.0,0,0,0,0,0,0,910000
madrid,barajas,"Piso en calle Alagón, Timón, Madrid",163000,57,3.0,N,EXTERIOR,2ª,0,"VIVIENDA,PISO","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO (Antiguo Deudor Hipotecario)ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESVivienda de 55 m², según Catastro, y 2 m² de elementos comunes. Se distribuye en salón-comedor, tres dormitorios, cocina y un cuarto de baño. (La distribución de la vi",https://www.idealista.com/inmueble/105540171/,Piso,Timón,,1,4.29,N,EXTERIOR,2ª,3.0,0,0,0,0,1,0,156000
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",0,135,3.0,S,EXTERIOR,3ª,2,"VIVIENDA,PISO,REFORMADO,AMPLIO,LUMINOSO,EQUIPADA,BALCONES,GOYA","Fortuny Real Estate pone a su disposición este piso reformado en pleno barrio de Salamanca, en la zona de Goya.Distribuido en un amplio y luminoso salón comedor con balcones a la calle, cocina independiente equipada, 3 dormitorios y 2 baños completos.Destaca la luminosidad de la vivienda.Excelentes acabados de a",https://www.idealista.com/inmueble/92789783/,Piso,Goya,2.0,0,0.0,S,EXTERIOR,3ª,3.0,0,0,0,0,0,0,1380000
madrid,ciudad-lineal,"Piso en calle de Santurce, Pueblo Nuevo, Madrid",0,57,2.0,N,,,1,"PISO,METRO","Piso de 57 m² situado en Madrid. Construido en 1960, este piso dispone de una superficie de 57 m² y se distribuye en salón-comedor, cocina, 2 dormitorios y 1 baño. Buenas comunicaciones, próxima a la estación de metro García Noblejas, a 17 minutos de la estación de tren Madrid-Puerta de Atocha, con autobuses a pocos mi",https://www.idealista.com/inmueble/107296148/,Piso,Pueblo Nuevo,1.0,0,0.0,N,DESCONOCIDO,DESCONOCIDO,2.0,0,0,0,0,0,0,143200
madrid,fuencarral,"Piso en calle de Antonio López Aguado, 9, La Paz, Madrid",0,143,1.0,N,EXTERIOR,BAJO,0,OPORTUNIDAD,"******Oportunidad sólo para inversores. El activo se encuentra ocupado sin título legal en vigor: se trata de un alquiler vencido. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente d",https://www.idealista.com/inmueble/107151196/,Piso,La Paz,,0,0.0,N,EXTERIOR,BAJO,1.0,0,0,0,0,1,0,580000
madrid,chamartin,"Piso en paseo de La Habana, Bernabéu-Hispanoamérica, Madrid",0,174,3.0,S,EXTERIOR,2ª,0,"VIVIENDA,PISO,REFORMADA,CALEFACCIÓN","Wepi. es gestiona la venta de este precioso y coqueto piso en una de las zonas más privilegiadas y demandadas de la capital, nos referimos a los barrios de Hispanoamérica / Bernabéu y el Viso, en el (distrito Chamartín).Vivienda totalmente reformada, con calefacción central y aire acondicionado, ubicada en un edifici",https://www.idealista.com/inmueble/107275031/,Piso,Bernabéu-Hispanoamérica,,0,0.0,S,EXTERIOR,2ª,3.0,0,0,0,0,0,0,1320000
madrid,centro,"Piso en calle de Fuencarral, Malasaña-Universidad, Madrid",0,54,1.0,S,EXTERIOR,3ª,0,APARTAMENTO,"Urbanissimo Real Estate gestiona este apartamento totalmente amueblado en plena calle Fuencarral- Bº Chueca, rodeado de tiendas, restauración y a un paso de la Gran Vía Madrileña.Licencia de apartamento turístico en vigor.Se ubica en la planta 3ª del edificio y las ventanas dan a tejaditos de Madrid, aislados de",https://www.idealista.com/inmueble/107017586/,Piso,Malasaña-Universidad,,0,0.0,S,EXTERIOR,3ª,1.0,0,0,0,0,0,0,525000
madrid,fuencarral,"Piso en calle Doctor Guiu, 57, Peñagrande, Madrid",0,119,3.0,S,EXTERIOR,2ª,0,"VIVIENDA,VISTAS,MODERNO,EXTERIOR","Evergreen es un proyecto de 19 viviendas conectados con el exterior, con la naturaleza, con vistas panorámicas del entorno y a poca distancia del centro de Madrid.Evergreen, ubicado en la calle Doctor Guiu 57 junto a la Avenida del cardenal Herrera Oria. Es un edificio moderno, que ocupa un emplazamiento excepcional",https://www.idealista.com/inmueble/106500326/,Piso,Peñagrande,,0,0.0,S,EXTERIOR,2ª,3.0,0,0,0,0,0,0,950000
madrid,vicalvaro,"Piso en calle de la Huerta del Convento, Casco Histórico de Vicálvaro, Madrid",0,40,2.0,N,EXTERIOR,4ª,0,"VIVIENDA,INMOBILIARIA,OPORTUNIDAD","**SIN COMISIÓN DE AGENCIA******SOLO INVERSORES***En Magna 4 Inmobiliaria somos especialistas en inmuebles de banco, si está buscando vivienda, local, suelo.. . nosotros te acompañamos en todo el proceso y no te cobramos comisión.Alquilado: oportunidad de inversiónActualmente, no es posible realizar visitas al i",https://www.idealista.com/inmueble/107197240/,Piso,Casco Histórico de Vicálvaro,,0,0.0,N,EXTERIOR,4ª,2.0,0,0,0,0,0,1,134500
madrid,centro,"Dúplex en Palacio, Madrid",795000,165,3.0,N,EXTERIOR,BAJO,2,"PISO,REFORMADO,ESPECTACULAR,EQUIPADA,DÚPLEX,CALEFACCIÓN","Único y espectacular dúplex tipo loft totalmente reformado de 165m2 construidos en Carrera de San Francisco (Palacio). Tres dormitorios, salón comedor de 30m2, dos baños completos, cocina equipada de 12,40m2, sala de estar de 22m2. Calefacción eléctrica por suelo radiante en perfecto estado. Doble acceso al piso desde",https://www.idealista.com/inmueble/105764161/,Dúplex,Palacio,2.0,1,3.14,N,EXTERIOR,BAJO,3.0,1,0,0,0,0,0,770000
madrid,barrio-de-salamanca,"Piso en calle del General Pardiñas, Goya, Madrid",0,97,2.0,S,EXTERIOR,5ª,0,"VIVIENDA,INMOBILIARIA,REFORMADA,PRESTIGIOSO,ESTUDIO","Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad especializada en activos prime en Madrid, presenta esta magnífica vivienda completamente reformada, ubicada en una de las mejores zonas del prestigioso Barrio de Salamanca, a escasos pasos de la calle Alcalá y muy cerca del Par",https://www.idealista.com/inmueble/107275073/,Piso,Goya,,0,0.0,S,EXTERIOR,5ª,2.0,0,0,0,0,0,0,1459000
madrid,arganzuela,"Piso en calle de Julián Rabanedo, Legazpi, Madrid",0,72,1.0,S,EXTERIOR,BAJO,1,"VIVIENDA,PISO,AMPLIO,PISCINA,EQUIPADA,URBANIZACIÓN,AMUEBLADA,EXTERIOR","Redpiso legazpi pone en venta estupenda vivienda en urbanización con piscina, trastero y conserje; excelentes privilegios dado a la zona en la que se encuentra. Una genial planta baja exterior que se distribuye en 1 dormitorio con armario empotrado, 1 baño con bañera, cocina totalmente equipada y amueblada, un amplio y",https://www.idealista.com/inmueble/102742908/,Piso,Legazpi,1.0,0,0.0,S,EXTERIOR,BAJO,1.0,0,0,0,0,0,0,290000
madrid,centro,"Piso en Chueca-Justicia, Madrid",0,260,4.0,S,EXTERIOR,5ª,0,"PISO,INMOBILIARIA,PRESTIGIOSO,REFORMAR,EXTERIOR",ÚNICA inmobiliaria pone a su disposición magnífico piso exterior de esquina en una de las mejores zonas del prestigioso barrio de Justicia.El inmueble se encuentra en una quinta planta y se encuentra para reformar. Actualmente se está usando como oficina pero tiene uso residencial en catastro. Cuenta con la ventaja d,https://www.idealista.com/inmueble/106609884/,Piso,Chueca-Justicia,,0,0.0,S,EXTERIOR,5ª,4.0,0,0,0,0,0,0,2350000
madrid,retiro,"Piso en paseo de la Infanta Isabel, Jerónimos, Madrid",0,206,3.0,S,EXTERIOR,BAJO,2,"VIVIENDA,PISO,EXCLUSIVA,LUJO,EXCLUSIVO,EQUIPADA,SUITE",ALONSO & VEGA LUXURY HOUSING ESPECIALISTAS EN VIVIENDAS DE LUJO EN LAS ZONAS MÁS EXCLUSIVAS DE MADRID.Presentamos este encantador piso estilo clásico en el exclusivo Barrio de Jerónimos.Consta de 3 dormitorios y dos baños.El dormitorio principal con baño en suite y vestidor.Cocina completamente equipada llena d,https://www.idealista.com/inmueble/105782200/,Piso,Jerónimos,2.0,0,0.0,S,EXTERIOR,BAJO,3.0,0,0,0,0,0,0,1495000
madrid,fuencarral,"Chalet adosado en Tres Olivos - Valverde, Madrid",0,171,3.0,,,,0,"VIVIENDA,PISO,EXCLUSIVA,CASA,METRO",REDPISO FUENCARRAL VENDE EN EXCLUSIVA Casa de pueblo en una de las mejores zonas de FUENCARRAL.FINANCIAMOS HASTA EL 100% (Según perfil)La vivienda se encuentra a mitad de camino de las paradas de Metro de Tres Olivos y Fuencarral. Con un rápido acceso tanto a la M-607 dirección Colmenar Viejo y Madrid como a Las Ta,https://www.idealista.com/inmueble/102922637/,Chalet adosado,Tres Olivos - Valverde,,0,0.0,NO_APLICA,NO_APLICA,NO_APLICA,3.0,0,0,0,0,0,0,290000
madrid,chamartin,"Chalet pareado en calle del Oria, 16, El Viso, Madrid",3200000,308,6.0,,,,0,"VIVIENDA,REFORMADO,INMOBILIARIA,CHALET,NUEVO,PAREADO","Mavericks Inmobiliaria comercializa esta vivienda tan especial en pleno corazón de El Viso. Se trata de un chalet pareado recientemente reformado de forma integral con altas calidades en el año 2017, totalmente nuevo, para entrar a vivir. Actualmente esta propiedad son dos viviendas, en la parte de abajo, tenemos un ap",https://www.idealista.com/inmueble/106313540/,Chalet pareado,El Viso,,1,1.56,NO_APLICA,NO_APLICA,NO_APLICA,6.0,0,0,0,0,0,0,3150000
madrid,centro,"Piso en Sol, Madrid",0,101,2.0,S,EXTERIOR,3ª,0,VIVIENDA,"CONSORCIO REAL ESTATE OPERA VENDE. Vivienda de DOS dormitorios con 100 m2 construidos en el PALACIO DEL MARQUÉS DE ESCALONA Y DE BORNOS.La vivienda cuenta con un gran salón, altura de techo 3.00 m y balcón de grandes dimensiones de suelo a techo a la calle Madera con orientación Este, dos dormitorios también con gra",https://www.idealista.com/inmueble/107265438/,Piso,Sol,,0,0.0,S,EXTERIOR,3ª,2.0,0,0,0,0,0,0,830000
madrid,hortaleza,"Ático en avenida Juan Antonio Samaranch, s/n, Valdebebas - Valdefuentes, Madrid",0,166,2.0,S,EXTERIOR,8ª,0,"VIVIENDA,JARDÍN,GARAJE","2 plazas de garaje. El Jardín de Valdebebas. Una promoción de vivienda libre situada en el Valdebebas Entrenúcleos, una ubicación privilegiada y en constante evolución que experimentado un importante crecimiento en los últimos años gracias a su excelente comunicación con el centro de la ciudad. Un proyecto diseñado con",https://www.idealista.com/inmueble/106689626/,Ático,Valdebebas - Valdefuentes,,0,0.0,S,EXTERIOR,8ª,2.0,0,0,0,0,0,0,900000
madrid,villa-de-vallecas,"Piso en calle Peña Rivera, Casco Histórico de Vallecas, Madrid",0,80,2.0,S,EXTERIOR,1ª,2,"VIVIENDA,PISO,AMPLIO,INMOBILIARIA,SUITE,AMUEBLADA,CALEFACCIÓN,ARMARIOS,EXTERIOR","Inmobiliaria CNI Madrid vende piso en zona de Congosto.Estupenda vivienda de 80m2, exterior y luminosa.Distribuida en 2 dormitorios con armarios empotrados, amplio salón, cocina amueblada y 2 baños completos (uno de ellos en suite). Dispone de tendedero en azotea. Aire acondicionado, calefacción de gas natural, suel",https://www.idealista.com/inmueble/106944884/,Piso,Casco Histórico de Vallecas,2.0,0,0.0,S,EXTERIOR,1ª,2.0,0,0,0,0,0,0,284900
madrid,centro,"Piso en calle Mayor, Palacio, Madrid",0,196,4.0,S,EXTERIOR,2ª,0,"PISO,ESPECTACULAR,FINCA,HOGAR,NUEVO","¡DESCUBRE TU NUEVO HOGAR EN EL CORAZON DE MADRID!FINCA EXENTA DE IBIEste espectacular piso, ubicado en una de las calles más emblemáticas de la capital, te ofrece la combinación perfecta de historia y modernidad. A solo unos pasos del icónico Mercado de San Miguel y la Plaza de la Villa, este inmueble de 196 m² en",https://www.idealista.com/inmueble/107243703/,Piso,Palacio,,0,0.0,S,EXTERIOR,2ª,4.0,0,0,0,0,0,0,1150000
madrid,centro,"Piso en calle de la Virgen de los Peligros, Sol, Madrid",0,250,3.0,S,EXTERIOR,3ª,0,"VIVIENDA,REFORMADO,TERRAZA,OPORTUNIDAD,PISCINA","OPORTUNIDAD INVERSIÓN O VIVIENDA - Esta preciosa vivienda de 248 m² COMPLETAMENTE NUEVA, EN UN EDIFICIO COMPLETAMENTE REFORMADO. Un OASIS en pleno Centro de Madrid.El Edificio te ofrece una increíble Terraza con PISCINA + Gimnasio + Sala de Pilates o Yoga + Zona de SPA con Sauna y Bañera de agua Helada.FACHADA DEL",https://www.idealista.com/inmueble/105376875/,Piso,Sol,,0,0.0,S,EXTERIOR,3ª,3.0,0,0,0,0,0,0,2100000
madrid,chamberi,"Piso en Trafalgar, Madrid",0,185,3.0,S,EXTERIOR,2ª,0,"PISO,ESTRENAR,SUITE,ESTUDIO,EXTERIOR,INTERIOR","Piso a estrenar, completamente amueblado y decorado por un estudio de interiorismo.Segunda planta exterior con balcón y un mirador histórico protegido.Edificio con fachada clásica de 1905 y ascensor.Orientación Sur. Salón - comedor, cocina americana con isla, estudio, 3 habitaciones con vestidor y baño en suite, un",https://www.idealista.com/inmueble/106555868/,Piso,Trafalgar,,0,0.0,S,EXTERIOR,2ª,3.0,0,0,0,0,0,0,1690000
madrid,chamberi,"Piso en calle de Zurbano, Almagro, Madrid",0,210,3.0,S,EXTERIOR,2ª,0,"PISO,ESPECTACULAR",CONSULTING INMOBILIARIO ESQUIVEL OFRECE ESTA AUTENTICA JOYANO PODEMOS PUBLICAR MAS FOTOS POR DESEO EXPRESO DE LA PROPIEDAD. ADJUNTAMOS ALGUNAS IMÁGENES REALES. VENIR A VISITAR PARA MÁS.Precio: 2.600. 000 €Espectacular piso en esquina situado en la emblemática calle Zurbano. Ubicado en un majestuoso edificio de 19,https://www.idealista.com/inmueble/106584169/,Piso,Almagro,,0,0.0,S,EXTERIOR,2ª,3.0,0,0,0,0,0,0,2600000
madrid,chamberi,"Piso en calle de Alonso Cano, 65, Nuevos Ministerios-Ríos Rosas, Madrid",0,50,1.0,S,INTERIOR,1ª,0,"VIVIENDA,REFORMADO,AMPLIO,CALEFACCIÓN,INTERIOR","Vivienda interior con ventanas climalit oscilobatientes en todas las estancias, con calefacción individual y aire Acondicionado. Cocina independiente y amplio salón con dos ambientes. Totalmente Reformado.",https://www.idealista.com/inmueble/89846102/,Piso,Nuevos Ministerios-Ríos Rosas,,0,0.0,S,INTERIOR,1ª,1.0,0,0,0,0,0,0,315000
madrid,chamartin,"Piso en El Viso, Madrid",0,321,3.0,S,EXTERIOR,6ª,0,"VIVIENDA,EXCLUSIVA,EXCLUSIVO,INTERIOR",Hemos creado un concepto muy exclusivo con interiores abiertos y cálidos con los que se pretende conseguir confort y calidad de vida para aquellos que puedan disfrutarlo.Este singular proyecto se encuentra ubicado en el corazón de Madrid.Las exclusivas viviendas de 2 a 4 habitaciones permiten que se entienda el luj,https://www.idealista.com/inmueble/106970508/,Piso,El Viso,,0,0.0,S,EXTERIOR,6ª,3.0,0,0,0,0,0,0,5165000
madrid,chamartin,"Piso en calle de Zabaleta, 17, Prosperidad, Madrid",0,44,1.0,S,EXTERIOR,5ª,0,"REFORMADO,LUMINOSO,EQUIPADA,HOGAR,APARTAMENTO,NUEVO","¡Descubre tu nuevo hogar en el corazón de Prosperidad! Este encantador apartamento de 45 m², completamente reformado con primeras calidades, te espera en la calle Zabaleta. Disfruta de un luminoso salón comedor con cocina americana, equipada con todo lo necesario para el día a día. La habitación doble cuenta con un bañ",https://www.idealista.com/inmueble/106675409/,Piso,Prosperidad,,0,0.0,S,EXTERIOR,5ª,1.0,0,0,0,0,0,0,319900
madrid,fuencarral,"Piso en calle de Cantalejo, Fuentelarreina, Madrid",0,256,6.0,S,EXTERIOR,1ª,0,"VIVIENDA,TERRAZA,EXCLUSIVA,LUJO,INMOBILIARIA,REFORMADA","FUNCIONA INMOBILIARIA VENDE EN EXCLUSIVA, esta fantástica vivienda de lujo, reformada con las mejores calidades, y en perfecto estado para entrar a vivir, en la zona de PUERTA DE HIERRO.La vivienda, Actualmente se encuentra distribuida en salón-comedor de gran tamaño con acceso a la terraza, que hace esquina y exteri",https://www.idealista.com/inmueble/105215232/,Piso,Fuentelarreina,,0,0.0,S,EXTERIOR,1ª,6.0,0,0,0,0,0,0,1250000
madrid,carabanchel,"Piso en calle de Alejandro Sánchez, Opañel, Madrid",0,91,3.0,N,EXTERIOR,BAJO,0,"PISO,METRO","Excelente piso ubicado en zona con inmejorables accesos. Todos los servicios disponibles andando. Salida directa a M-30 y Carretera de Toledo. Red Transporte Público disponible a menos de 300 metros ( autobuses, metro, intercambiador Plaza Elíptica, autobuses interurbanos ). Hay varios colegios alrededor, centro comerc",https://www.idealista.com/inmueble/106865260/,Piso,Opañel,,0,0.0,N,EXTERIOR,BAJO,3.0,0,0,0,0,0,0,240000
